url,headline,date,body,headline_word_count,body_word_count
https://www.theaustralian.com.au/business/companies/cann-shares-leap-on-debut-victoria-cannabis-resin-delivery/news-story/bcdbfd064c79338e046aefdead221aa0,,,,0,0
https://www.theaustralian.com.au/business/companies/medical-marijuana-firm-cann-group-backed-by-canadas-aurora/news-story/51de4d0396394d2624253633182cbf7f,,,,0,0
https://www.theaustralian.com.au/higher-education/la-trobe-plans-controlled-cannabis-hub-lab/news-story/6468553a5740e089f2bedd1b6938986f,,,,0,0
https://www.theaustralian.com.au/science/bid-to-weed-out-gps-cannabis-oil-objections/news-story/43c554ef844f39c93febd8cba9c0e54d,,,,0,0
https://www.theaustralian.com.au/business/consolidation-calls-for-cannabis/news-story/e919f51a599f4f35c660ad25876b678f,,,,0,0
https://www.theaustralian.com.au/news/latest-news/in-morocco-hills-cannabis-farmers-bet-on-budding-industry/news-story/6c33af91dc5cd99101e7b72dea8b23f1,,,,0,0
https://www.theaustralian.com.au/business/small-business/medicinal-cannabis-marketplace-cronos-on-track-to-crack-100m-in-annual-revenue-after-shareholder-huff-and-puff/news-story/565e061ab0500f785f17fc4d2a4e91c3,,,,0,0
https://www.theaustralian.com.au/business/companies/melbourne-airport-to-fund-and-build-cannabisgrowing-plant/news-story/db5d0c6a7b3c583f1034e226eb880545,,,,0,0
https://theaustralian.com.au/business/companies/australias-first-commercial-cannabis-crop-approved/news-story/4ccb97f397db9b8ae7ef0e631342df8d,,,,0,0
https://www.theaustralian.com.au/business/medical-cannabis-market-is-still-pot-luck/news-story/6c59ed00a365d167bb2d809783fe497b,,,,0,0
https://www.theaustralian.com.au/news/latest-news/news-story/9785c84b71620b717fba96aa411c2b79,,,,0,0
https://www.theaustralian.com.au/news/legal-dope-farming-sa-stands-to-benefit-under-federal-government-plan-for-legal-medical-marijuana-growing-industry/story-e6frg6n6-1227572299088,,,,0,0
https://www.theaustralian.com.au/business/technology/telehealth-changes-threaten-to-put-handbrake-on-australias-2bn-digital-healthcare-industry/news-story/ba36e56afd1c43360b8156af4df82f61,,,,0,0
https://www.theaustralian.com.au/business/wealth/cannabis-stocks-endure-selloff-as-investors-look-through-the-fug/news-story/ffc4a3472ddbf1fe2199cb154afd4bc1,,,,0,0
https://www.theaustralian.com.au/business/companies/stemmcell-united-shares-hit-a-high-on-medical-cannabis-plan/news-story/473032c31a579ad944605c81a880a91e,,,,0,0
https://www.theaustralian.com.au/business/dataroom/auscann-in-10m-raising-to-fund-joint-venture-with-tasalk/news-story/d4493f193743b5799bbc1148574aed6c,,,,0,0
https://www.theaustralian.com.au/business/companies/cann-group-trading-halt-spurs-hope-for-idt-australia-joint-venture/news-story/5ffac1937951372d9a3883e5ba13ebc8,,,,0,0
https://www.theaustralian.com.au/higher-education/dopey-idea-pets-benefit-from-medicinal-marijuana/news-story/8c55e15349c936f7a7fa63db153be8f2,,,,0,0
https://www.theaustralian.com.au/nation/politics/news-story/fdd69c611b7fef8e897bb2e6483e7b51,,,,0,0
https://www.theaustralian.com.au/business/companies/cannabistech-company-prepares-for-asx-listing-in-january/news-story/161626e191e5efad5d9a9e3551022c24,,,,0,0
https://www.theaustralian.com.au/the-oz/news/weed-could-be-legal-by-next-year/news-story/b222a09b685a4162234e9d6d4a888406,,,,0,0
https://www.theaustralian.com.au/business/companies/cbd-oil-producer-dragonfly-biosciences-is-again-talking-up-its-ipo-plans/news-story/2c170553ed8ed5e23ee28392e2049f43,,,,0,0
https://www.theaustralian.com.au/business/medical-cannabis-firm-jayex-cuts-ties-with-controversial-figure-ross-smith/news-story/8d88d91569e15d4c0abb5e8aa3ea704d,,,,0,0
https://www.theaustralian.com.au/nation/health-science/tasmania-joins-in-trials-to-legalise-medicinal-marijuana/news-story/1e17f42e8facf182569ba8f605f79eea?amp,,,,0,0
https://www.theaustralian.com.au/business/stockhead/creso-pharma-posts-record-of-near-9m-of-revenue-in-fy22-as-blazing-ma-trail-pays-back/news-story/e0744bacaa09cf54d3a4e56c31991ea0,,,,0,0
https://www.theaustralian.com.au/nation/politics/nsw-labor-push-for-medical-cannabis-decriminalisation/news-story/729bf8ea705ddadfe80c23ce4f749e26,,,,0,0
https://www.theaustralian.com.au/business/companies/doug-rathbone-backs-cannabis-raising/news-story/1b9ce27e5b4cbd31b8532ba7b0ac09ab,,,,0,0
https://www.theaustralian.com.au/business/companies/marijuana-execs-smoke-dope-so-investors-can-chill-out-smith/news-story/80a7574cafae54b8bf8b009cc2354842,,,,0,0
https://www.theaustralian.com.au/business/small-business/cannabis-outfit-cronos-on-a-high-as-it-declares-maiden-dividend-and-forecasts-further-growth/news-story/9f27d14e55cebd1aece17b71dd2a682a,,,,0,0
https://www.theaustralian.com.au/business/companies/rhinomed-links-with-us-firm-columbia-care-on-cannabis/news-story/0772013d9b2bfd61faae74d2ffb9a083,,,,0,0
https://www.theaustralian.com.au/nation/politics/labor-weak-on-drugs-greg-hunt-says/news-story/b6561545fde3b5f0af1e04af9cb9a75e,,,,0,0
https://www.theaustralian.com.au/weekend-australian-magazine/kate-mulvany-chronic-pain-natalie-trayling-perfect-steak-readers-respond/news-story/8917afc3d3e0ffbf95ef0052a5c7089e,,,,0,0
https://theaustralian.com.au/news/inquirer/high-hopes-for-medical-marijuana-trials/news-story/cb4591e600bd9e02a006a7e0ae1dab20,,,,0,0
https://www.theaustralian.com.au/nation/health-science/couple-give-337m-to-cannabis-research-at-sydney-university/news-story/53f34cdd71d1b8fab7257968d30a1bbf,,,,0,0
https://www.theaustralian.com.au/science/major-health-insurer-opens-door-to-psychedelic-drugs/news-story/2992741bcb4c29197aeeffcd4bd60987,,,,0,0
https://www.theaustralian.com.au/nation/politics/news-story/5a9f34f40df687ed5bd19af1b24eb0f9,,,,0,0
https://www.theaustralian.com.au/nation/politics/us-legalisation-led-to-cannabis-abuse-spike/news-story/d36b149756d0c8301984da0779b483c9,,,,0,0
https://www.theaustralian.com.au/news/latest-news/govt-grants-medlab-cannabis-licence/news-story/00bb80be396cf7fcb28661ebfb270ca3,,,,0,0
http://www.theaustralian.com.au/news/medical-marijuana-call-by-mother-of-girl-9-with-dravet-syndrome/story-e6frg6n6-1226967937533,,,,0,0
https://www.theaustralian.com.au/business/companies/australia-the-worlds-psychedelic-research-capital-as-ingenu-studies-magic-mushrooms-and-ecstasy/news-story/3303b0badf8b0b49050bb9c27b63c644,,,,0,0
https://www.theaustralian.com.au/breaking-news/mps-battle-it-out-over-drug-decriminalisation-in-victoria/news-story/717502012c73877c8a5b165339a5a35e,,,,0,0
https://www.theaustralian.com.au/business/marijuana-consultant-faces-jail-over-alleged-abuse/news-story/0a20b216bb610e10e335009e615bbedc,,,,0,0
https://www.theaustralian.com.au/nation/health/mums-marijuana-battle-to-keep-kaitlyns-pain-at-bay/news-story/f5c4c682df1375d9c14757d4cc5429a3,,,,0,0
https://www.theaustralian.com.au/business/wealth/high-hopes-bring-high-returns-for-barry-lamberts-ecofibre-hemp-products/news-story/fe61adc2b2835ff812a860136640bbfe,,,,0,0
